miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-210-3p	21:GT,22:AT	2.0	3.0	3144.0	5840.0
hsa-miR-210-5p	22:GA	0.0	1.0	438.0	423.0
hsa-miR-210-5p	22:GT	0.0	1.0	438.0	423.0
hsa-miR-2110	22:GA	1.0	0.0	494.0	137.0
hsa-miR-2114-5p	20:GA	0.0	1.0	17.0	13.0
hsa-miR-212-3p	18:GT,21:CA	1.0	0.0	2390.0	694.0
hsa-miR-216a-5p	12:GC	1.0	0.0	909.0	413.0
hsa-miR-216a-5p	19:GT	2.0	0.0	909.0	413.0
hsa-miR-216a-5p	12:GC,22:AG	1.0	0.0	909.0	413.0
hsa-miR-216b-5p	9:GA	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	12:GT	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	13:GA	2.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	19:GA	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	21:GA	4.0	2.0	9757.0	2779.0
hsa-miR-216b-5p	21:GT	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	9:GT,22:AT	0.0	1.0	9757.0	2779.0
hsa-miR-216b-5p	13:GA,22:AT	0.0	1.0	9757.0	2779.0
hsa-miR-216b-5p	20:TA,21:GA	0.0	1.0	9757.0	2779.0
hsa-miR-216b-5p	21:GA,22:AG	2.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	21:GA,22:AT	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	21:GT,22:AG	1.0	0.0	9757.0	2779.0
hsa-miR-216b-5p	21:GT,22:AT	2.0	0.0	9757.0	2779.0
hsa-miR-217-5p	22:GA	0.0	2.0	465.0	244.0
hsa-miR-217-5p	22:GT	25.0	15.0	465.0	244.0
hsa-miR-217-5p	22:GA,23:AT	1.0	0.0	465.0	244.0
hsa-miR-217-5p	22:GT,23:AG	0.0	1.0	465.0	244.0
hsa-miR-217-5p	22:GT,23:AT	37.0	7.0	465.0	244.0
hsa-miR-218-1-3p	22:GT	0.0	1.0	0.0	1.0
hsa-miR-218-5p	9:GA	3.0	0.0	33600.0	23548.0
hsa-miR-218-5p	9:GT	1.0	2.0	33600.0	23548.0
hsa-miR-218-5p	20:GA	2.0	1.0	33600.0	23548.0
hsa-miR-218-5p	20:GT	0.0	3.0	33600.0	23548.0
hsa-miR-218-5p	19:TC,20:GC	0.0	1.0	33600.0	23548.0
hsa-miR-219a-1-3p	9:GC	0.0	1.0	2459.0	796.0
hsa-miR-219a-1-3p	14:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	17:GT	0.0	1.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GA	31.0	9.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GC	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	22:GT	16.0	6.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CA,22:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CA,22:GT	1.0	0.0	2459.0	796.0
hsa-miR-219a-1-3p	21:CT,22:GA	1.0	0.0	2459.0	796.0
hsa-miR-219a-2-3p	9:GC	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	9:GT	4.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	10:GA	4.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	10:GC	0.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GA	7.0	7.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GC	2.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GA	0.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GT	2.0	1.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA	8.0	4.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GT	3.0	2.0	37394.0	16303.0
hsa-miR-219a-2-3p	13:GA,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	14:GT,22:TA	1.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	20:TA,21:GA	2.0	0.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA,22:TA	11.0	4.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GA,22:TG	19.0	9.0	37394.0	16303.0
hsa-miR-219a-2-3p	21:GT,22:TG	3.0	1.0	37394.0	16303.0
hsa-miR-219a-5p	14:GT	1.0	0.0	3168.0	1125.0
hsa-miR-22-3p	10:GA	13.0	2.0	380838.0	95578.0
hsa-miR-22-3p	10:GC	9.0	1.0	380838.0	95578.0
hsa-miR-22-3p	10:GT	16.0	3.0	380838.0	95578.0
hsa-miR-22-3p	13:GA	16.0	1.0	380838.0	95578.0
hsa-miR-22-3p	13:GC	11.0	3.0	380838.0	95578.0
hsa-miR-22-3p	13:GT	31.0	11.0	380838.0	95578.0
hsa-miR-22-3p	16:GA	17.0	5.0	380838.0	95578.0
hsa-miR-22-3p	16:GC	6.0	0.0	380838.0	95578.0
hsa-miR-22-3p	16:GT	17.0	8.0	380838.0	95578.0
hsa-miR-22-3p	21:GA	17.0	8.0	380838.0	95578.0
hsa-miR-22-3p	21:GC	8.0	1.0	380838.0	95578.0
hsa-miR-22-3p	21:GT	33.0	5.0	380838.0	95578.0
hsa-miR-22-3p	9:AG,10:GT	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	10:GA,22:TC	0.0	1.0	380838.0	95578.0
hsa-miR-22-3p	10:GC,20:TA	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	13:GT,14:AG	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GC,22:TC	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GT,22:TC	1.0	0.0	380838.0	95578.0
hsa-miR-22-3p	21:GT,22:TG	4.0	0.0	380838.0	95578.0
hsa-miR-221-3p	10:GA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	14:GC	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	14:GT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	17:GA	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	10:GA,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	16:TC,17:GC	0.0	1.0	6712.0	3051.0
hsa-miR-221-3p	17:GT,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	18:GC,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-221-3p	19:GA,23:CT	1.0	0.0	6712.0	3051.0
hsa-miR-222-3p	11:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	12:GC	1.0	2.0	11812.0	3046.0
hsa-miR-222-3p	12:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	18:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	18:GT	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	19:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GC	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GT	0.0	1.0	11812.0	3046.0
hsa-miR-222-3p	18:GA,19:GA	1.0	0.0	11812.0	3046.0
hsa-miR-222-3p	20:GT,21:TA	0.0	1.0	11812.0	3046.0
hsa-miR-2276-3p	22:GA	1.0	0.0	47.0	9.0
hsa-miR-2276-3p	22:GT	3.0	0.0	47.0	9.0
hsa-miR-2276-5p	22:GC	1.0	0.0	6.0	2.0
hsa-miR-2276-5p	22:GT	1.0	0.0	6.0	2.0
hsa-miR-2277-5p	11:GC	0.0	1.0	518.0	130.0
hsa-miR-2277-5p	22:GT,24:CT	1.0	0.0	518.0	130.0
hsa-miR-2278	22:GT	2.0	0.0	4.0	2.0
hsa-miR-2392	15:GT	1.0	1.0	1517.0	1021.0
hsa-miR-2392	10:GA,15:GT	1.0	0.0	1517.0	1021.0
hsa-miR-2392	10:GT,15:GT	1515.0	1020.0	1517.0	1021.0
hsa-miR-23a-3p	9:GC	3.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	13:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	15:GA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	9:GC,19:TA	2.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	13:GC,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GA,19:TA	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	14:GT,15:GT	1.0	0.0	15523.0	4070.0
hsa-miR-23a-3p	15:GC,19:TA	0.0	1.0	15523.0	4070.0
hsa-miR-23b-3p	13:GA	0.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	13:GT	1.0	1.0	4966.0	2113.0
hsa-miR-23b-3p	14:GA	1.0	0.0	4966.0	2113.0
hsa-miR-23b-3p	15:GA	0.0	1.0	4966.0	2113.0
hsa-miR-24-2-5p	9:GA	1.0	0.0	544.0	93.0
hsa-miR-24-3p	16:GC	0.0	2.0	3829.0	1407.0
hsa-miR-24-3p	17:GA	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	22:GA	14.0	6.0	3829.0	1407.0
hsa-miR-24-3p	22:GC	3.0	2.0	3829.0	1407.0
hsa-miR-24-3p	22:GT	11.0	2.0	3829.0	1407.0
hsa-miR-24-3p	20:CA,22:GA	2.0	0.0	3829.0	1407.0
hsa-miR-24-3p	21:AT,22:GC	1.0	0.0	3829.0	1407.0
hsa-miR-24-3p	21:AT,22:GT	2.0	0.0	3829.0	1407.0
hsa-miR-2467-5p	20:GA	1.0	0.0	534.0	176.0
hsa-miR-25-3p	11:GA	5.0	2.0	116114.0	44707.0
hsa-miR-25-3p	11:GC	6.0	6.0	116114.0	44707.0
hsa-miR-25-3p	11:GT	7.0	0.0	116114.0	44707.0
hsa-miR-25-3p	16:GA	10.0	2.0	116114.0	44707.0
hsa-miR-25-3p	16:GC	3.0	2.0	116114.0	44707.0
hsa-miR-25-3p	16:GT	6.0	3.0	116114.0	44707.0
hsa-miR-25-3p	17:GA	6.0	3.0	116114.0	44707.0
hsa-miR-25-3p	17:GC	5.0	2.0	116114.0	44707.0
hsa-miR-25-3p	17:GT	7.0	0.0	116114.0	44707.0
hsa-miR-25-3p	21:GA	17.0	3.0	116114.0	44707.0
hsa-miR-25-3p	21:GC	5.0	1.0	116114.0	44707.0
hsa-miR-25-3p	21:GT	15.0	1.0	116114.0	44707.0
hsa-miR-25-3p	9:TC,11:GT	0.0	1.0	116114.0	44707.0
hsa-miR-25-3p	16:GC,19:CT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	17:GC,21:GT	1.0	0.0	116114.0	44707.0
hsa-miR-25-3p	17:GT,22:AT	2.0	0.0	116114.0	44707.0
hsa-miR-25-3p	21:GA,22:AG	1.0	1.0	116114.0	44707.0
hsa-miR-25-3p	21:GA,22:AT	2.0	4.0	116114.0	44707.0
hsa-miR-25-3p	21:GT,22:AG	6.0	2.0	116114.0	44707.0
hsa-miR-25-3p	21:GT,22:AT	18.0	9.0	116114.0	44707.0
hsa-miR-25-5p	21:GA	1.0	0.0	585.0	162.0
hsa-miR-25-5p	21:GT	1.0	0.0	585.0	162.0
hsa-miR-26a-5p	14:GA	70.0	18.0	695354.0	230245.0
hsa-miR-26a-5p	14:GC	21.0	11.0	695354.0	230245.0
hsa-miR-26a-5p	14:GT	55.0	21.0	695354.0	230245.0
hsa-miR-26a-5p	15:GA	25.0	11.0	695354.0	230245.0
hsa-miR-26a-5p	15:GC	11.0	2.0	695354.0	230245.0
hsa-miR-26a-5p	15:GT	24.0	6.0	695354.0	230245.0
hsa-miR-26a-5p	19:GA	14.0	8.0	695354.0	230245.0
hsa-miR-26a-5p	19:GC	4.0	0.0	695354.0	230245.0
hsa-miR-26a-5p	19:GT	20.0	11.0	695354.0	230245.0
hsa-miR-26a-5p	20:GA	24.0	9.0	695354.0	230245.0
hsa-miR-26a-5p	20:GC	8.0	5.0	695354.0	230245.0
hsa-miR-26a-5p	20:GT	19.0	9.0	695354.0	230245.0
hsa-miR-26a-5p	14:GA,15:GA	2.0	0.0	695354.0	230245.0
hsa-miR-26a-5p	14:GC,22:TG	0.0	1.0	695354.0	230245.0
hsa-miR-26a-5p	15:GA,20:GA	1.0	0.0	695354.0	230245.0
hsa-miR-26a-5p	19:GA,20:GA	0.0	1.0	695354.0	230245.0
hsa-miR-26a-5p	19:GA,22:TG	1.0	0.0	695354.0	230245.0
hsa-miR-26a-5p	19:GC,22:TC	1.0	0.0	695354.0	230245.0
hsa-miR-26a-5p	19:GT,22:TG	0.0	1.0	695354.0	230245.0
hsa-miR-26a-5p	20:GC,22:TA	3.0	0.0	695354.0	230245.0
hsa-miR-26b-5p	14:GA	7.0	2.0	99620.0	27208.0
hsa-miR-26b-5p	14:GC	4.0	1.0	99620.0	27208.0
hsa-miR-26b-5p	14:GT	7.0	0.0	99620.0	27208.0
hsa-miR-26b-5p	15:GA	2.0	0.0	99620.0	27208.0
hsa-miR-26b-5p	15:GC	1.0	0.0	99620.0	27208.0
hsa-miR-26b-5p	15:GT	0.0	1.0	99620.0	27208.0
hsa-miR-26b-5p	19:GA	1.0	1.0	99620.0	27208.0
hsa-miR-26b-5p	19:GT	0.0	2.0	99620.0	27208.0
hsa-miR-26b-5p	20:GA	0.0	1.0	99620.0	27208.0
hsa-miR-26b-5p	20:GC	0.0	2.0	99620.0	27208.0
hsa-miR-26b-5p	20:GT	4.0	0.0	99620.0	27208.0
hsa-miR-26b-5p	11:TC,20:GA	1.0	0.0	99620.0	27208.0
hsa-miR-26b-5p	11:TC,20:GC	0.0	2.0	99620.0	27208.0
hsa-miR-26b-5p	11:TC,20:GT	1.0	1.0	99620.0	27208.0
hsa-miR-27a-3p	10:GC	0.0	1.0	4290.0	1373.0
hsa-miR-27a-3p	10:GT	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	15:GC	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	20:GA	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	20:GT	4.0	1.0	4290.0	1373.0
hsa-miR-27a-3p	10:GT,21:CA	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	15:GT,21:CT	0.0	1.0	4290.0	1373.0
hsa-miR-27a-3p	20:GA,21:CA	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	20:GA,21:CT	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	20:GT,21:CG	1.0	0.0	4290.0	1373.0
hsa-miR-27a-3p	20:GT,21:CT	7.0	3.0	4290.0	1373.0
hsa-miR-27b-3p	9:GA	6.0	1.0	165184.0	51877.0
hsa-miR-27b-3p	9:GC	6.0	0.0	165184.0	51877.0
hsa-miR-27b-3p	9:GT	3.0	0.0	165184.0	51877.0
hsa-miR-27b-3p	10:GA	25.0	4.0	165184.0	51877.0
hsa-miR-27b-3p	10:GC	2.0	1.0	165184.0	51877.0
hsa-miR-27b-3p	10:GT	4.0	1.0	165184.0	51877.0
hsa-miR-27b-3p	15:GA	6.0	0.0	165184.0	51877.0
hsa-miR-27b-3p	15:GC	6.0	0.0	165184.0	51877.0
hsa-miR-27b-3p	15:GT	6.0	4.0	165184.0	51877.0
hsa-miR-27b-3p	20:GA	14.0	3.0	165184.0	51877.0
hsa-miR-27b-3p	20:GC	4.0	1.0	165184.0	51877.0
hsa-miR-27b-3p	20:GT	17.0	6.0	165184.0	51877.0
hsa-miR-27b-3p	10:GA,14:AT	1.0	0.0	165184.0	51877.0
hsa-miR-27b-3p	10:GA,21:CA	0.0	1.0	165184.0	51877.0
hsa-miR-27b-3p	14:AG,15:GT	1.0	0.0	165184.0	51877.0
hsa-miR-28-3p	10:GA	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	10:GC	2.0	0.0	56287.0	18767.0
hsa-miR-28-3p	10:GT	4.0	1.0	56287.0	18767.0
hsa-miR-28-3p	12:GA	8.0	0.0	56287.0	18767.0
hsa-miR-28-3p	12:GC	3.0	0.0	56287.0	18767.0
hsa-miR-28-3p	12:GT	0.0	2.0	56287.0	18767.0
hsa-miR-28-3p	14:GA	4.0	0.0	56287.0	18767.0
hsa-miR-28-3p	14:GC	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	14:GT	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	20:GA	2.0	2.0	56287.0	18767.0
hsa-miR-28-3p	20:GC	2.0	0.0	56287.0	18767.0
hsa-miR-28-3p	20:GT	1.0	2.0	56287.0	18767.0
hsa-miR-28-3p	21:GA	32.0	8.0	56287.0	18767.0
hsa-miR-28-3p	21:GC	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	21:GT	4.0	3.0	56287.0	18767.0
hsa-miR-28-3p	10:GA,21:GC	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	12:GA,22:AG	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	15:CT,21:GA	1.0	0.0	56287.0	18767.0
hsa-miR-28-3p	21:GA,22:AG	5.0	0.0	56287.0	18767.0
hsa-miR-28-3p	21:GA,22:AT	2.0	0.0	56287.0	18767.0
hsa-miR-28-3p	21:GT,22:AC	0.0	1.0	56287.0	18767.0
hsa-miR-28-3p	21:GT,22:AT	2.0	0.0	56287.0	18767.0
hsa-miR-28-5p	13:GT	0.0	1.0	6680.0	2081.0
hsa-miR-28-5p	20:GA	1.0	3.0	6680.0	2081.0
hsa-miR-28-5p	20:GT	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	22:GA	213.0	77.0	6680.0	2081.0
hsa-miR-28-5p	22:GC	27.0	5.0	6680.0	2081.0
hsa-miR-28-5p	22:GT	64.0	19.0	6680.0	2081.0
hsa-miR-28-5p	13:GC,22:GT	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	19:TG,20:GT	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	20:GA,22:GA	10.0	3.0	6680.0	2081.0
hsa-miR-28-5p	20:GA,22:GC	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	21:AG,22:GA	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	21:AT,22:GA	15.0	2.0	6680.0	2081.0
hsa-miR-28-5p	21:AT,22:GC	1.0	0.0	6680.0	2081.0
hsa-miR-28-5p	21:AT,22:GT	19.0	0.0	6680.0	2081.0
hsa-miR-29c-3p	18:GA	0.0	1.0	1056.0	503.0
hsa-miR-301a-3p	11:GC	5.0	2.0	102489.0	23119.0
hsa-miR-301a-3p	11:GT	5.0	3.0	102489.0	23119.0
hsa-miR-301a-3p	16:GA	2.0	4.0	102489.0	23119.0
hsa-miR-301a-3p	16:GC	5.0	3.0	102489.0	23119.0
hsa-miR-301a-3p	16:GT	10.0	3.0	102489.0	23119.0
hsa-miR-301a-3p	22:GA	4.0	0.0	102489.0	23119.0
hsa-miR-301a-3p	22:GC	1.0	0.0	102489.0	23119.0
hsa-miR-301a-3p	22:GT	9.0	2.0	102489.0	23119.0
hsa-miR-301a-3p	21:AG,22:GC	1.0	0.0	102489.0	23119.0
hsa-miR-301a-3p	22:GA,23:CG	1.0	1.0	102489.0	23119.0
hsa-miR-301b-3p	10:GT	2.0	1.0	40613.0	12755.0
hsa-miR-301b-3p	16:GA	3.0	0.0	40613.0	12755.0
hsa-miR-301b-3p	16:GC	2.0	0.0	40613.0	12755.0
hsa-miR-301b-3p	16:GT	1.0	0.0	40613.0	12755.0
hsa-miR-301b-3p	22:GA	1.0	0.0	40613.0	12755.0
hsa-miR-301b-3p	22:GC	1.0	0.0	40613.0	12755.0
hsa-miR-301b-3p	22:GT	1.0	3.0	40613.0	12755.0
hsa-miR-301b-3p	22:GA,23:CG	1.0	1.0	40613.0	12755.0
hsa-miR-3059-5p	23:GA	4.0	5.0	489.0	99.0
hsa-miR-3059-5p	23:GT	11.0	2.0	489.0	99.0
hsa-miR-3059-5p	23:GA,24:TA	1.0	2.0	489.0	99.0
hsa-miR-3059-5p	23:GT,24:TA	0.0	1.0	489.0	99.0
hsa-miR-3059-5p	23:GT,24:TG	1.0	0.0	489.0	99.0
hsa-miR-3065-3p	10:GC	1.0	0.0	5732.0	1108.0
hsa-miR-3065-3p	17:GT	2.0	0.0	5732.0	1108.0
hsa-miR-3065-3p	23:GA	330.0	74.0	5732.0	1108.0
hsa-miR-3065-3p	23:GC	8.0	0.0	5732.0	1108.0
hsa-miR-3065-3p	23:GT	52.0	4.0	5732.0	1108.0
hsa-miR-3065-3p	17:GA,23:GA	1.0	0.0	5732.0	1108.0
hsa-miR-3065-3p	21:GA,23:GA	1.0	0.0	5732.0	1108.0
hsa-miR-3065-3p	22:AT,23:GA	1.0	0.0	5732.0	1108.0
hsa-miR-3065-5p	15:GA	1.0	0.0	2012.0	406.0
hsa-miR-3065-5p	15:GT	1.0	0.0	2012.0	406.0
hsa-miR-3065-5p	22:GT	1.0	0.0	2012.0	406.0
hsa-miR-3065-5p	21:GT,23:AG	1.0	0.0	2012.0	406.0
hsa-miR-3065-5p	22:GT,23:AG	1.0	0.0	2012.0	406.0
hsa-miR-3074-3p	22:GA	0.0	1.0	118.0	51.0
hsa-miR-3074-3p	22:GT	1.0	1.0	118.0	51.0
hsa-miR-3074-5p	1:GC	1.0	0.0	146.0	80.0
hsa-miR-3074-5p	21:GA	1.0	0.0	146.0	80.0
hsa-miR-3074-5p	21:GT	2.0	3.0	146.0	80.0
hsa-miR-3074-5p	20:AT,21:GT	1.0	0.0	146.0	80.0
hsa-miR-3085-5p	24:GT,25:TA	0.0	1.0	5.0	5.0
hsa-miR-30a-3p	10:GT	1.0	0.0	7137.0	1882.0
hsa-miR-30a-3p	11:GA	1.0	0.0	7137.0	1882.0
hsa-miR-30a-3p	11:GT	1.0	0.0	7137.0	1882.0
hsa-miR-30a-3p	10:GT,22:CG	1.0	0.0	7137.0	1882.0
hsa-miR-30a-3p	21:GA,22:CG	0.0	1.0	7137.0	1882.0
hsa-miR-30a-3p	21:GT,22:CT	6.0	0.0	7137.0	1882.0
hsa-miR-30a-5p	14:GA	13.0	3.0	216135.0	64277.0
hsa-miR-30a-5p	14:GC	3.0	4.0	216135.0	64277.0
hsa-miR-30a-5p	14:GT	14.0	2.0	216135.0	64277.0
hsa-miR-30a-5p	18:GA	35.0	8.0	216135.0	64277.0
hsa-miR-30a-5p	18:GC	13.0	5.0	216135.0	64277.0
hsa-miR-30a-5p	18:GT	10.0	3.0	216135.0	64277.0
hsa-miR-30a-5p	19:GA	6.0	4.0	216135.0	64277.0
hsa-miR-30a-5p	19:GC	8.0	6.0	216135.0	64277.0
hsa-miR-30a-5p	19:GT	15.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	22:GA	967.0	303.0	216135.0	64277.0
hsa-miR-30a-5p	22:GC	7.0	1.0	216135.0	64277.0
hsa-miR-30a-5p	22:GT	120.0	29.0	216135.0	64277.0
hsa-miR-30a-5p	10:CT,22:GA	10.0	1.0	216135.0	64277.0
hsa-miR-30a-5p	11:CA,18:GA	0.0	1.0	216135.0	64277.0
hsa-miR-30a-5p	11:CT,22:GA	6.0	3.0	216135.0	64277.0
hsa-miR-30a-5p	14:GC,15:AT	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	15:AT,19:GA	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	16:CA,22:GA	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	17:TA,22:GA	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	17:TG,22:GA	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	18:GA,22:GT	1.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	21:AG,22:GA	5.0	0.0	216135.0	64277.0
hsa-miR-30a-5p	21:AG,22:GT	3.0	0.0	216135.0	64277.0
hsa-miR-30b-5p	20:GA	1.0	0.0	35807.0	14279.0
hsa-miR-30b-5p	20:GT	1.0	1.0	35807.0	14279.0
hsa-miR-30c-5p	22:GA	7.0	2.0	164657.0	43696.0
hsa-miR-30c-5p	22:GC	2.0	0.0	164657.0	43696.0
hsa-miR-30c-5p	22:GT	11.0	3.0	164657.0	43696.0
hsa-miR-30c-5p	19:TC,22:GA	0.0	1.0	164657.0	43696.0
hsa-miR-30c-5p	22:GA,23:CA	0.0	1.0	164657.0	43696.0
hsa-miR-30c-5p	22:GA,23:CT	1.0	0.0	164657.0	43696.0
hsa-miR-30c-5p	22:GC,23:CT	1.0	0.0	164657.0	43696.0
hsa-miR-30c-5p	22:GT,23:CT	1.0	1.0	164657.0	43696.0
hsa-miR-30d-3p	21:GA,22:CT	1.0	0.0	1756.0	576.0
hsa-miR-30d-3p	21:GT,22:CG	1.0	0.0	1756.0	576.0
hsa-miR-30d-5p	14:GA	14.0	8.0	223280.0	103356.0
hsa-miR-30d-5p	14:GC	4.0	4.0	223280.0	103356.0
hsa-miR-30d-5p	14:GT	13.0	5.0	223280.0	103356.0
hsa-miR-30d-5p	18:GA	30.0	6.0	223280.0	103356.0
hsa-miR-30d-5p	18:GC	17.0	10.0	223280.0	103356.0
hsa-miR-30d-5p	18:GT	14.0	4.0	223280.0	103356.0
hsa-miR-30d-5p	19:GA	7.0	3.0	223280.0	103356.0
hsa-miR-30d-5p	19:GC	6.0	4.0	223280.0	103356.0
hsa-miR-30d-5p	19:GT	7.0	4.0	223280.0	103356.0
hsa-miR-30d-5p	22:GA	3206.0	1144.0	223280.0	103356.0
hsa-miR-30d-5p	22:GC	18.0	4.0	223280.0	103356.0
hsa-miR-30d-5p	22:GT	147.0	41.0	223280.0	103356.0
hsa-miR-30d-5p	10:CT,22:GA	2.0	2.0	223280.0	103356.0
hsa-miR-30d-5p	11:CT,22:GA	12.0	6.0	223280.0	103356.0
hsa-miR-30d-5p	11:CT,22:GT	0.0	1.0	223280.0	103356.0
hsa-miR-30d-5p	14:GC,18:GA	0.0	1.0	223280.0	103356.0
hsa-miR-30d-5p	17:TA,22:GA	0.0	1.0	223280.0	103356.0
hsa-miR-30d-5p	18:GA,22:GA	1.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	18:GT,22:GA	1.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	21:AC,22:GA	0.0	1.0	223280.0	103356.0
hsa-miR-30d-5p	21:AC,22:GC	1.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	21:AC,22:GT	0.0	1.0	223280.0	103356.0
hsa-miR-30d-5p	21:AG,22:GA	1.0	2.0	223280.0	103356.0
hsa-miR-30d-5p	21:AG,22:GT	5.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	21:AT,22:GA	1.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	21:AT,22:GC	2.0	0.0	223280.0	103356.0
hsa-miR-30d-5p	21:AT,22:GT	1.0	1.0	223280.0	103356.0
hsa-miR-30e-3p	10:GA	1.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	11:GA	2.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	14:GT	1.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	21:GA	1.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	21:GC	6.0	2.0	14924.0	4764.0
hsa-miR-30e-3p	21:GT	2.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	11:GT,22:CT	1.0	0.0	14924.0	4764.0
hsa-miR-30e-3p	21:GC,22:CT	1.0	2.0	14924.0	4764.0
